geography_name,geography_id,cancer_year,cancer_site,incidence_rate,centroid_latitude,centroid_longitude,case_count,exposure_lag_years,exposure_mean,exposure_rolling12,exposure_max,exposure_exceedances,exposure_wind_weighted,exposure_distance_weighted
Brazos,48041,2021,non-hodgkin lymphoma,19.6,30.6567132,-96.3023935,35.0,5,1.8082101916222244,1.6268085386372255,3.1,0.0,1.740712508966511,1.8082101916222244
Cameron,48061,2021,non-hodgkin lymphoma,13.1,26.1029227,-97.4789584,57.0,5,1.8056730516251076,1.6242898114016768,2.6,0.0,1.7383361282782688,1.8056730516251076
Collin,48085,2021,non-hodgkin lymphoma,17.5,33.1944818,-96.5794285,190.0,5,1.8092386490769032,1.6276391695109433,3.1,0.0,1.7417769307054198,1.8092386490769032
Comal,48091,2021,non-hodgkin lymphoma,15.7,29.8123773,-98.2581288,37.0,5,1.8068737200942744,1.6254756461550504,1.6,0.0,1.7394637393952241,1.8068737200942744
Cooke,48097,2021,non-hodgkin lymphoma,29.8,33.6391964,-97.2103433,17.0,5,1.8088932680688246,1.6273095295640416,3.1,0.0,1.7414463641801328,1.8088932680688246
Dallas,48113,2021,non-hodgkin lymphoma,19.6,32.7669866,-96.7784238,485.0,5,1.8091655373118312,1.6275845062264376,3.1,0.0,1.7416989103097504,1.8091655373118312
Denton,48123,2021,non-hodgkin lymphoma,16.1,29.0823457,-97.3616543,150.0,5,1.8059878496903425,1.624661735952999,1.6,0.0,1.7385991969364663,1.8059878496903425
Ector,48135,2021,non-hodgkin lymphoma,22.0,31.8653008,-102.5425068,32.0,5,1.8075219587265525,1.626023539832779,3.1,0.0,1.7401218193328254,1.8075219587265525
El Paso,48141,2021,non-hodgkin lymphoma,16.7,31.7664559,-106.2415203,142.0,5,1.8074026360853583,1.6258970928671415,2.0,0.0,1.7400143465586213,1.8074026360853583
Ellis,48139,2021,non-hodgkin lymphoma,19.2,32.3468783,-96.7969403,39.0,5,1.8091349293319214,1.6275706222782673,3.1,0.0,1.74166146637592,1.8091349293319214
Fort Bend,48157,2021,non-hodgkin lymphoma,17.0,29.5266017,-95.7710149,144.0,5,1.8046133615936304,1.6234893128573777,1.6,0.0,1.737209968057229,1.8046133615936304
Galveston,48167,2021,non-hodgkin lymphoma,17.5,29.2339273,-94.8881969,70.0,5,1.8000981950535904,1.619258774694468,2.6,0.0,1.7328482771775875,1.8000981950535904
Grayson,48181,2021,non-hodgkin lymphoma,19.3,33.6245482,-96.6757774,36.0,5,1.8091160026994937,1.6275149630147543,3.1,0.0,1.7416633516094344,1.8091160026994937
Gregg,48183,2021,non-hodgkin lymphoma,14.1,32.4864014,-94.8162768,22.0,5,1.8108802058965319,1.629158548338352,210.0,0.0,1.743373410138159,1.8108802058965319
Guadalupe,48187,2021,non-hodgkin lymphoma,20.0,29.5826714,-97.9489953,40.0,5,1.8066385117412507,1.6252623193832272,1.6,0.0,1.7392327124721754,1.8066385117412507
Harris,48201,2021,non-hodgkin lymphoma,16.4,29.857273,-95.3930371,735.0,5,1.8049466419575622,1.6239006447179825,1.6,0.0,1.7374798768798032,1.8049466419575622
Harrison,48203,2021,non-hodgkin lymphoma,20.7,32.5479914,-94.3744344,16.0,5,1.8110596733385604,1.6293024017258801,210.0,0.0,1.7435598043126583,1.8110596733385604
Hays,48209,2021,non-hodgkin lymphoma,18.5,30.0612247,-98.0292673,45.0,5,1.80703274688559,1.6256316494986653,1.6,0.0,1.7396136811571365,1.80703274688559
Henderson,48213,2021,non-hodgkin lymphoma,24.1,32.2116334,-95.8534183,29.0,5,1.810030318080511,1.6284101046131776,3.1,0.0,1.7425265495269096,1.810030318080511
Hidalgo,48215,2021,non-hodgkin lymphoma,14.5,26.3963839,-98.18099,113.0,5,1.8058719378192043,1.6244821065460298,2.6,0.0,1.7385250978908537,1.8058719378192043
Hood,48221,2021,non-hodgkin lymphoma,18.1,32.430149,-97.8316766,17.0,5,1.808533963584047,1.6270005292400467,3.1,0.0,1.7410844140694137,1.808533963584047
Hunt,48231,2021,non-hodgkin lymphoma,18.7,33.1233077,-96.0842298,22.0,5,1.8095376787296011,1.6279156438419689,3.1,0.0,1.7420678948404478,1.8095376787296011
Jefferson,48245,2021,non-hodgkin lymphoma,20.3,29.8540273,-94.1493184,59.0,5,1.7660970713477695,1.587767043729176,2.1,0.0,1.6998588620454165,1.7660970713477695
Johnson,48251,2021,non-hodgkin lymphoma,19.9,32.379654,-97.3649061,44.0,5,1.8087642245827125,1.6272203692689475,3.1,0.0,1.7413047596549893,1.8087642245827125
Kaufman,48257,2021,non-hodgkin lymphoma,14.9,32.5989442,-96.2883773,21.0,5,1.8095300134429413,1.6279286941506252,3.1,0.0,1.7420497269346589,1.8095300134429413
Kendall,48259,2021,non-hodgkin lymphoma,30.9,29.9435246,-98.7092693,19.0,5,1.807012656601066,1.62559536225658,1.6,0.0,1.7396035579608666,1.807012656601066
Kerr,48265,2021,non-hodgkin lymphoma,26.9,30.0535627,-99.3746817,28.0,5,1.8071137424664203,1.6256774611783653,1.6,0.0,1.7397079527185189,1.8071137424664203
Liberty,48291,2021,non-hodgkin lymphoma,15.8,30.1585081,-94.8440607,16.0,5,1.8075890757400923,1.626627058202947,2.0,0.0,1.7399039988402436,1.8075890757400923
Lubbock,48303,2021,non-hodgkin lymphoma,18.7,33.6114688,-101.8199438,56.0,5,1.8078262921331107,1.6263033698931673,3.1,0.0,1.7404187336154446,1.8078262921331107
McLennan,48309,2021,non-hodgkin lymphoma,17.1,31.5495958,-97.2015108,51.0,5,1.8085298820399391,1.6270307322152673,3.1,0.0,1.7410623917733143,1.8085298820399391
Midland,48329,2021,non-hodgkin lymphoma,17.1,31.8142693,-102.0024538,25.0,5,1.8075441033182607,1.6260476010126934,3.1,0.0,1.7401414488553508,1.8075441033182607
Montgomery,48339,2021,non-hodgkin lymphoma,17.4,30.2988009,-95.50295,115.0,5,1.8078711129458833,1.626614755029066,2.0,0.0,1.7403197032676339,1.8078711129458833
Nueces,48355,2021,non-hodgkin lymphoma,15.4,27.7399747,-97.516301,61.0,5,1.8055884704777598,1.6242456250888788,1.6,0.0,1.7382356613845091,1.8055884704777598
Orange,48361,2021,non-hodgkin lymphoma,19.2,30.1223229,-93.8940999,20.0,5,1.8330871144675935,1.647405273741302,1.7,0.0,1.7662950261161876,1.8330871144675935
Parker,48367,2021,non-hodgkin lymphoma,16.3,32.7770964,-97.8059049,29.0,5,1.808613862810996,1.6270672656544622,3.1,0.0,1.7411659512975926,1.808613862810996
Polk,48373,2021,non-hodgkin lymphoma,29.4,30.7845525,-94.8373376,21.0,5,1.8137261584034536,1.6320686286954473,3.1,0.0,1.7459966735350485,1.8137261584034536
Potter,48375,2021,non-hodgkin lymphoma,14.6,35.3986751,-101.893804,19.0,5,1.807951640356383,1.626410015153751,3.1,0.0,1.7405456265448829,1.807951640356383
Randall,48381,2021,non-hodgkin lymphoma,20.2,34.962529,-101.8955472,34.0,5,1.8079296528488018,1.6263918950539098,3.1,0.0,1.7405230543924417,1.8079296528488018
Rockwall,48397,2021,non-hodgkin lymphoma,15.6,32.9002804,-96.4120493,17.0,5,1.8093892227182669,1.6277872966766378,3.1,0.0,1.7419187009197075,1.8093892227182669
Smith,48423,2021,non-hodgkin lymphoma,18.2,32.3751053,-95.2689389,55.0,5,1.8105860436337833,1.6289067290444084,210.0,0.0,1.7430764447914668,1.8105860436337833
Tarrant,48439,2021,non-hodgkin lymphoma,18.5,32.7721191,-97.2912241,385.0,5,1.808864703998385,1.6273033797331686,3.1,0.0,1.7414077850980103,1.808864703998385
Taylor,48441,2021,non-hodgkin lymphoma,17.3,32.2971255,-99.8904299,26.0,5,1.807882680478299,1.6263764668685654,3.1,0.0,1.7404624123563401,1.807882680478299
Tom Green,48451,2021,non-hodgkin lymphoma,22.0,31.3975908,-100.4641683,30.0,5,1.8075653019247704,1.6260813199556514,3.1,0.0,1.7401545405497267,1.8075653019247704
Travis,48453,2021,non-hodgkin lymphoma,18.8,30.2395128,-97.6912697,226.0,5,1.807174573008944,1.6257751881529139,2.0,0.0,1.7397450679986945,1.807174573008944
Van Zandt,48467,2021,non-hodgkin lymphoma,28.8,32.5587866,-95.8369057,25.0,5,1.809922708400728,1.628291989372951,3.1,0.0,1.7424317237459792,1.809922708400728
Victoria,48469,2021,non-hodgkin lymphoma,17.6,28.7963699,-96.9711977,20.0,5,1.8054911849156625,1.6241981076199579,1.6,0.0,1.7381184015967688,1.8054911849156625
Webb,48479,2021,non-hodgkin lymphoma,17.6,27.7607987,-99.3407518,41.0,5,1.8063333659880247,1.6249292217387439,1.6,0.0,1.7389630211501925,1.8063333659880247
Wichita,48485,2021,non-hodgkin lymphoma,16.3,33.9882125,-98.7080098,25.0,5,1.8084084279697328,1.6268525180810933,3.1,0.0,1.740979286985081,1.8084084279697328
Williamson,48491,2021,non-hodgkin lymphoma,20.3,30.6490817,-97.6050646,132.0,5,1.8075828806245877,1.6261566170026194,2.0,0.0,1.7401402323479243,1.8075828806245877
Wood,48499,2021,non-hodgkin lymphoma,21.8,32.7835881,-95.3821664,16.0,5,1.8101702272455868,1.6285044236689037,210.0,0.0,1.7426813037128706,1.8101702272455868
Bastrop,48021,2022,non-hodgkin lymphoma,19.9,30.1007718,-97.3106392,25.0,5,1.8070059739181343,1.6256328126222264,2.0,0.0,1.7395738708356758,1.8070059739181343
Bell,48027,2022,non-hodgkin lymphoma,16.7,31.0370095,-97.4796349,60.0,5,1.8079812036447587,1.6265258180718778,3.1,0.0,1.7405272846097612,1.8079812036447587
Bexar,48029,2022,non-hodgkin lymphoma,18.2,29.4486708,-98.5201465,376.0,5,1.8066955486546272,1.6253000579268695,1.6,0.0,1.739296181750915,1.8066955486546272
Bowie,48037,2022,non-hodgkin lymphoma,21.5,33.4460648,-94.422393,25.0,5,1.8100764741918245,1.6283747407630318,210.0,0.0,1.7426129850057865,1.8100764741918245
Brazoria,48039,2022,non-hodgkin lymphoma,19.0,29.1678175,-95.434647,74.0,5,1.8028997098433697,1.6218594300297504,1.6,0.0,1.735567227624579,1.8028997098433697
Brazos,48041,2022,non-hodgkin lymphoma,15.2,30.6567132,-96.3023935,29.0,5,1.8082101916222244,1.6268085386372255,3.1,0.0,1.740712508966511,1.8082101916222244
Cameron,48061,2022,non-hodgkin lymphoma,23.7,26.1029227,-97.4789584,105.0,5,1.8056730516251076,1.6242898114016768,2.6,0.0,1.7383361282782688,1.8056730516251076
Collin,48085,2022,non-hodgkin lymphoma,16.7,33.1944818,-96.5794285,191.0,5,1.8092386490769032,1.6276391695109433,3.1,0.0,1.7417769307054198,1.8092386490769032
Comal,48091,2022,non-hodgkin lymphoma,20.5,29.8123773,-98.2581288,47.0,5,1.8068737200942744,1.6254756461550504,1.6,0.0,1.7394637393952241,1.8068737200942744
Dallas,48113,2022,non-hodgkin lymphoma,17.8,32.7669866,-96.7784238,438.0,5,1.8091655373118312,1.6275845062264376,3.1,0.0,1.7416989103097504,1.8091655373118312
Denton,48123,2022,non-hodgkin lymphoma,16.1,29.0823457,-97.3616543,149.0,5,1.8059878496903425,1.624661735952999,1.6,0.0,1.7385991969364663,1.8059878496903425
Ector,48135,2022,non-hodgkin lymphoma,22.0,31.8653008,-102.5425068,29.0,5,1.8075219587265525,1.626023539832779,3.1,0.0,1.7401218193328254,1.8075219587265525
El Paso,48141,2022,non-hodgkin lymphoma,15.6,31.7664559,-106.2415203,138.0,5,1.8074026360853583,1.6258970928671415,2.0,0.0,1.7400143465586213,1.8074026360853583
Ellis,48139,2022,non-hodgkin lymphoma,14.9,32.3468783,-96.7969403,34.0,5,1.8091349293319214,1.6275706222782673,3.1,0.0,1.74166146637592,1.8091349293319214
Fort Bend,48157,2022,non-hodgkin lymphoma,18.2,29.5266017,-95.7710149,162.0,5,1.8046133615936304,1.6234893128573777,1.6,0.0,1.737209968057229,1.8046133615936304
Galveston,48167,2022,non-hodgkin lymphoma,18.3,29.2339273,-94.8881969,76.0,5,1.8000981950535904,1.619258774694468,2.6,0.0,1.7328482771775875,1.8000981950535904
Grayson,48181,2022,non-hodgkin lymphoma,31.7,33.6245482,-96.6757774,52.0,5,1.8091160026994937,1.6275149630147543,3.1,0.0,1.7416633516094344,1.8091160026994937
Gregg,48183,2022,non-hodgkin lymphoma,16.2,32.4864014,-94.8162768,23.0,5,1.8108802058965319,1.629158548338352,210.0,0.0,1.743373410138159,1.8108802058965319
Guadalupe,48187,2022,non-hodgkin lymphoma,20.7,29.5826714,-97.9489953,42.0,5,1.8066385117412507,1.6252623193832272,1.6,0.0,1.7392327124721754,1.8066385117412507
Hardin,48199,2022,non-hodgkin lymphoma,24.0,30.3296483,-94.3931782,18.0,5,1.8221748681331635,1.640493935505706,3.1,0.0,1.7539124617798263,1.8221748681331635
Harris,48201,2022,non-hodgkin lymphoma,18.5,29.857273,-95.3930371,845.0,5,1.8049466419575622,1.6239006447179825,1.6,0.0,1.7374798768798032,1.8049466419575622
Harrison,48203,2022,non-hodgkin lymphoma,23.0,32.5479914,-94.3744344,19.0,5,1.8110596733385604,1.6293024017258801,210.0,0.0,1.7435598043126583,1.8110596733385604
Hays,48209,2022,non-hodgkin lymphoma,13.5,30.0612247,-98.0292673,35.0,5,1.80703274688559,1.6256316494986653,1.6,0.0,1.7396136811571365,1.80703274688559
Henderson,48213,2022,non-hodgkin lymphoma,22.3,32.2116334,-95.8534183,27.0,5,1.810030318080511,1.6284101046131776,3.1,0.0,1.7425265495269096,1.810030318080511
Hidalgo,48215,2022,non-hodgkin lymphoma,16.2,26.3963839,-98.18099,133.0,5,1.8058719378192043,1.6244821065460298,2.6,0.0,1.7385250978908537,1.8058719378192043
Hunt,48231,2022,non-hodgkin lymphoma,11.2,33.1233077,-96.0842298,17.0,5,1.8095376787296011,1.6279156438419689,3.1,0.0,1.7420678948404478,1.8095376787296011
Jefferson,48245,2022,non-hodgkin lymphoma,13.7,29.8540273,-94.1493184,37.0,5,1.7660970713477695,1.587767043729176,2.1,0.0,1.6998588620454165,1.7660970713477695
Johnson,48251,2022,non-hodgkin lymphoma,18.9,32.379654,-97.3649061,40.0,5,1.8087642245827125,1.6272203692689475,3.1,0.0,1.7413047596549893,1.8087642245827125
Kaufman,48257,2022,non-hodgkin lymphoma,16.9,32.5989442,-96.2883773,26.0,5,1.8095300134429413,1.6279286941506252,3.1,0.0,1.7420497269346589,1.8095300134429413
Kerr,48265,2022,non-hodgkin lymphoma,18.0,30.0535627,-99.3746817,20.0,5,1.8071137424664203,1.6256774611783653,1.6,0.0,1.7397079527185189,1.8071137424664203
Liberty,48291,2022,non-hodgkin lymphoma,19.2,30.1585081,-94.8440607,18.0,5,1.8075890757400923,1.626627058202947,2.0,0.0,1.7399039988402436,1.8075890757400923
Lubbock,48303,2022,non-hodgkin lymphoma,15.3,33.6114688,-101.8199438,44.0,5,1.8078262921331107,1.6263033698931673,3.1,0.0,1.7404187336154446,1.8078262921331107
McLennan,48309,2022,non-hodgkin lymphoma,18.8,31.5495958,-97.2015108,52.0,5,1.8085298820399391,1.6270307322152673,3.1,0.0,1.7410623917733143,1.8085298820399391
Midland,48329,2022,non-hodgkin lymphoma,16.9,31.8142693,-102.0024538,27.0,5,1.8075441033182607,1.6260476010126934,3.1,0.0,1.7401414488553508,1.8075441033182607
Montgomery,48339,2022,non-hodgkin lymphoma,17.1,30.2988009,-95.50295,126.0,5,1.8078711129458833,1.626614755029066,2.0,0.0,1.7403197032676339,1.8078711129458833
Nueces,48355,2022,non-hodgkin lymphoma,12.1,27.7399747,-97.516301,49.0,5,1.8055884704777598,1.6242456250888788,1.6,0.0,1.7382356613845091,1.8055884704777598
Parker,48367,2022,non-hodgkin lymphoma,22.4,32.7770964,-97.8059049,44.0,5,1.808613862810996,1.6270672656544622,3.1,0.0,1.7411659512975926,1.808613862810996
Randall,48381,2022,non-hodgkin lymphoma,15.4,34.962529,-101.8955472,25.0,5,1.8079296528488018,1.6263918950539098,3.1,0.0,1.7405230543924417,1.8079296528488018
Smith,48423,2022,non-hodgkin lymphoma,15.3,32.3751053,-95.2689389,46.0,5,1.8105860436337833,1.6289067290444084,210.0,0.0,1.7430764447914668,1.8105860436337833
Tarrant,48439,2022,non-hodgkin lymphoma,18.4,32.7721191,-97.2912241,389.0,5,1.808864703998385,1.6273033797331686,3.1,0.0,1.7414077850980103,1.808864703998385
Taylor,48441,2022,non-hodgkin lymphoma,22.1,32.2971255,-99.8904299,35.0,5,1.807882680478299,1.6263764668685654,3.1,0.0,1.7404624123563401,1.807882680478299
Tom Green,48451,2022,non-hodgkin lymphoma,19.5,31.3975908,-100.4641683,27.0,5,1.8075653019247704,1.6260813199556514,3.1,0.0,1.7401545405497267,1.8075653019247704
Travis,48453,2022,non-hodgkin lymphoma,16.3,30.2395128,-97.6912697,196.0,5,1.807174573008944,1.6257751881529139,2.0,0.0,1.7397450679986945,1.807174573008944
Victoria,48469,2022,non-hodgkin lymphoma,19.0,28.7963699,-96.9711977,21.0,5,1.8054911849156625,1.6241981076199579,1.6,0.0,1.7381184015967688,1.8054911849156625
Walker,48471,2022,non-hodgkin lymphoma,22.1,30.7431631,-95.5698246,20.0,5,1.8096900771023172,1.6282490914856802,3.1,0.0,1.7421144690351753,1.8096900771023172
Webb,48479,2022,non-hodgkin lymphoma,15.2,27.7607987,-99.3407518,35.0,5,1.8063333659880247,1.6249292217387439,1.6,0.0,1.7389630211501925,1.8063333659880247
Wichita,48485,2022,non-hodgkin lymphoma,14.4,33.9882125,-98.7080098,22.0,5,1.8084084279697328,1.6268525180810933,3.1,0.0,1.740979286985081,1.8084084279697328
Williamson,48491,2022,non-hodgkin lymphoma,15.3,30.6490817,-97.6050646,107.0,5,1.8075828806245877,1.6261566170026194,2.0,0.0,1.7401402323479243,1.8075828806245877
Wise,48497,2022,non-hodgkin lymphoma,19.9,33.2193461,-97.6529857,18.0,5,1.808721387026874,1.6271583788565138,3.1,0.0,1.741274989459792,1.808721387026874
Angelina,48005,2023,non-hodgkin lymphoma,15.7,31.2518963,-94.6111337,19.0,5,1.8139631307619803,1.6321239866658863,210.0,0.0,1.7463129788791956,1.8139631307619803
Bastrop,48021,2023,non-hodgkin lymphoma,21.3,30.1007718,-97.3106392,30.0,5,1.8070059739181343,1.6256328126222264,2.0,0.0,1.7395738708356758,1.8070059739181343
Bell,48027,2023,non-hodgkin lymphoma,18.1,31.0370095,-97.4796349,65.0,5,1.8079812036447587,1.6265258180718778,3.1,0.0,1.7405272846097612,1.8079812036447587
Bexar,48029,2023,non-hodgkin lymphoma,19.1,29.4486708,-98.5201465,398.0,5,1.8066955486546272,1.6253000579268695,1.6,0.0,1.739296181750915,1.8066955486546272
Bowie,48037,2023,non-hodgkin lymphoma,19.1,33.4460648,-94.422393,24.0,5,1.8100764741918245,1.6283747407630318,210.0,0.0,1.7426129850057865,1.8100764741918245
Brazoria,48039,2023,non-hodgkin lymphoma,15.3,29.1678175,-95.434647,64.0,5,1.8028997098433697,1.6218594300297504,1.6,0.0,1.735567227624579,1.8028997098433697
Brazos,48041,2023,non-hodgkin lymphoma,14.0,30.6567132,-96.3023935,27.0,5,1.8082101916222244,1.6268085386372255,3.1,0.0,1.740712508966511,1.8082101916222244
Burnet,48053,2023,non-hodgkin lymphoma,19.3,30.7896305,-98.2011868,17.0,5,1.8075811355531644,1.6261359873173613,2.0,0.0,1.740148635327882,1.8075811355531644
Cameron,48061,2023,non-hodgkin lymphoma,13.2,26.1029227,-97.4789584,62.0,5,1.8056730516251076,1.6242898114016768,2.6,0.0,1.7383361282782688,1.8056730516251076
Collin,48085,2023,non-hodgkin lymphoma,18.3,33.1944818,-96.5794285,221.0,5,1.8092386490769032,1.6276391695109433,3.1,0.0,1.7417769307054198,1.8092386490769032
Comal,48091,2023,non-hodgkin lymphoma,19.4,29.8123773,-98.2581288,50.0,5,1.8068737200942744,1.6254756461550504,1.6,0.0,1.7394637393952241,1.8068737200942744
Coryell,48099,2023,non-hodgkin lymphoma,21.6,31.3911774,-97.7980223,17.0,5,1.8081073229498457,1.6266273857022333,3.1,0.0,1.7406579767878725,1.8081073229498457
Dallas,48113,2023,non-hodgkin lymphoma,16.2,32.7669866,-96.7784238,407.0,5,1.8091655373118312,1.6275845062264376,3.1,0.0,1.7416989103097504,1.8091655373118312
Denton,48123,2023,non-hodgkin lymphoma,18.1,29.0823457,-97.3616543,181.0,5,1.8059878496903425,1.624661735952999,1.6,0.0,1.7385991969364663,1.8059878496903425
Ector,48135,2023,non-hodgkin lymphoma,12.3,31.8653008,-102.5425068,18.0,5,1.8075219587265525,1.626023539832779,3.1,0.0,1.7401218193328254,1.8075219587265525
El Paso,48141,2023,non-hodgkin lymphoma,14.6,31.7664559,-106.2415203,126.0,5,1.8074026360853583,1.6258970928671415,2.0,0.0,1.7400143465586213,1.8074026360853583
Ellis,48139,2023,non-hodgkin lymphoma,20.8,32.3468783,-96.7969403,46.0,5,1.8091349293319214,1.6275706222782673,3.1,0.0,1.74166146637592,1.8091349293319214
Fort Bend,48157,2023,non-hodgkin lymphoma,18.1,29.5266017,-95.7710149,164.0,5,1.8046133615936304,1.6234893128573777,1.6,0.0,1.737209968057229,1.8046133615936304
Galveston,48167,2023,non-hodgkin lymphoma,19.9,29.2339273,-94.8881969,87.0,5,1.8000981950535904,1.619258774694468,2.6,0.0,1.7328482771775875,1.8000981950535904
Grayson,48181,2023,non-hodgkin lymphoma,19.8,33.6245482,-96.6757774,36.0,5,1.8091160026994937,1.6275149630147543,3.1,0.0,1.7416633516094344,1.8091160026994937
Gregg,48183,2023,non-hodgkin lymphoma,10.8,32.4864014,-94.8162768,16.0,5,1.8108802058965319,1.629158548338352,210.0,0.0,1.743373410138159,1.8108802058965319
Guadalupe,48187,2023,non-hodgkin lymphoma,18.1,29.5826714,-97.9489953,38.0,5,1.8066385117412507,1.6252623193832272,1.6,0.0,1.7392327124721754,1.8066385117412507
Harris,48201,2023,non-hodgkin lymphoma,16.6,29.857273,-95.3930371,779.0,5,1.8049466419575622,1.6239006447179825,1.6,0.0,1.7374798768798032,1.8049466419575622
Hays,48209,2023,non-hodgkin lymphoma,16.8,30.0612247,-98.0292673,43.0,5,1.80703274688559,1.6256316494986653,1.6,0.0,1.7396136811571365,1.80703274688559
Henderson,48213,2023,non-hodgkin lymphoma,21.4,32.2116334,-95.8534183,28.0,5,1.810030318080511,1.6284101046131776,3.1,0.0,1.7425265495269096,1.810030318080511
Hidalgo,48215,2023,non-hodgkin lymphoma,17.3,26.3963839,-98.18099,145.0,5,1.8058719378192043,1.6244821065460298,2.6,0.0,1.7385250978908537,1.8058719378192043
Hunt,48231,2023,non-hodgkin lymphoma,18.4,33.1233077,-96.0842298,23.0,5,1.8095376787296011,1.6279156438419689,3.1,0.0,1.7420678948404478,1.8095376787296011
Jefferson,48245,2023,non-hodgkin lymphoma,12.1,29.8540273,-94.1493184,36.0,5,1.7660970713477695,1.587767043729176,2.1,0.0,1.6998588620454165,1.7660970713477695
Johnson,48251,2023,non-hodgkin lymphoma,20.8,32.379654,-97.3649061,44.0,5,1.8087642245827125,1.6272203692689475,3.1,0.0,1.7413047596549893,1.8087642245827125
Kaufman,48257,2023,non-hodgkin lymphoma,24.5,32.5989442,-96.2883773,42.0,5,1.8095300134429413,1.6279286941506252,3.1,0.0,1.7420497269346589,1.8095300134429413
Kerr,48265,2023,non-hodgkin lymphoma,20.1,30.0535627,-99.3746817,19.0,5,1.8071137424664203,1.6256774611783653,1.6,0.0,1.7397079527185189,1.8071137424664203
Liberty,48291,2023,non-hodgkin lymphoma,24.1,30.1585081,-94.8440607,22.0,5,1.8075890757400923,1.626627058202947,2.0,0.0,1.7399039988402436,1.8075890757400923
Lubbock,48303,2023,non-hodgkin lymphoma,13.2,33.6114688,-101.8199438,45.0,5,1.8078262921331107,1.6263033698931673,3.1,0.0,1.7404187336154446,1.8078262921331107
McLennan,48309,2023,non-hodgkin lymphoma,19.3,31.5495958,-97.2015108,57.0,5,1.8085298820399391,1.6270307322152673,3.1,0.0,1.7410623917733143,1.8085298820399391
Midland,48329,2023,non-hodgkin lymphoma,16.2,31.8142693,-102.0024538,25.0,5,1.8075441033182607,1.6260476010126934,3.1,0.0,1.7401414488553508,1.8075441033182607
Montgomery,48339,2023,non-hodgkin lymphoma,18.5,30.2988009,-95.50295,135.0,5,1.8078711129458833,1.626614755029066,2.0,0.0,1.7403197032676339,1.8078711129458833
Nueces,48355,2023,non-hodgkin lymphoma,19.4,27.7399747,-97.516301,79.0,5,1.8055884704777598,1.6242456250888788,1.6,0.0,1.7382356613845091,1.8055884704777598
Orange,48361,2023,non-hodgkin lymphoma,18.5,30.1223229,-93.8940999,19.0,5,1.8330871144675935,1.647405273741302,1.7,0.0,1.7662950261161876,1.8330871144675935
Parker,48367,2023,non-hodgkin lymphoma,20.8,32.7770964,-97.8059049,42.0,5,1.808613862810996,1.6270672656544622,3.1,0.0,1.7411659512975926,1.808613862810996
Potter,48375,2023,non-hodgkin lymphoma,15.6,35.3986751,-101.893804,20.0,5,1.807951640356383,1.626410015153751,3.1,0.0,1.7405456265448829,1.807951640356383
Randall,48381,2023,non-hodgkin lymphoma,14.9,34.962529,-101.8955472,24.0,5,1.8079296528488018,1.6263918950539098,3.1,0.0,1.7405230543924417,1.8079296528488018
Rockwall,48397,2023,non-hodgkin lymphoma,19.4,32.9002804,-96.4120493,25.0,5,1.8093892227182669,1.6277872966766378,3.1,0.0,1.7419187009197075,1.8093892227182669
Smith,48423,2023,non-hodgkin lymphoma,16.4,32.3751053,-95.2689389,46.0,5,1.8105860436337833,1.6289067290444084,210.0,0.0,1.7430764447914668,1.8105860436337833
Tarrant,48439,2023,non-hodgkin lymphoma,18.2,32.7721191,-97.2912241,398.0,5,1.808864703998385,1.6273033797331686,3.1,0.0,1.7414077850980103,1.808864703998385
Taylor,48441,2023,non-hodgkin lymphoma,11.0,32.2971255,-99.8904299,16.0,5,1.807882680478299,1.6263764668685654,3.1,0.0,1.7404624123563401,1.807882680478299
Tom Green,48451,2023,non-hodgkin lymphoma,34.9,31.3975908,-100.4641683,48.0,5,1.8075653019247704,1.6260813199556514,3.1,0.0,1.7401545405497267,1.8075653019247704
Travis,48453,2023,non-hodgkin lymphoma,16.2,30.2395128,-97.6912697,199.0,5,1.807174573008944,1.6257751881529139,2.0,0.0,1.7397450679986945,1.807174573008944
Victoria,48469,2023,non-hodgkin lymphoma,20.5,28.7963699,-96.9711977,23.0,5,1.8054911849156625,1.6241981076199579,1.6,0.0,1.7381184015967688,1.8054911849156625
Walker,48471,2023,non-hodgkin lymphoma,20.2,30.7431631,-95.5698246,18.0,5,1.8096900771023172,1.6282490914856802,3.1,0.0,1.7421144690351753,1.8096900771023172
Webb,48479,2023,non-hodgkin lymphoma,15.6,27.7607987,-99.3407518,35.0,5,1.8063333659880247,1.6249292217387439,1.6,0.0,1.7389630211501925,1.8063333659880247
Wichita,48485,2023,non-hodgkin lymphoma,15.1,33.9882125,-98.7080098,22.0,5,1.8084084279697328,1.6268525180810933,3.1,0.0,1.740979286985081,1.8084084279697328
Williamson,48491,2023,non-hodgkin lymphoma,17.5,30.6490817,-97.6050646,124.0,5,1.8075828806245877,1.6261566170026194,2.0,0.0,1.7401402323479243,1.8075828806245877
Wise,48497,2023,non-hodgkin lymphoma,20.7,33.2193461,-97.6529857,21.0,5,1.808721387026874,1.6271583788565138,3.1,0.0,1.741274989459792,1.808721387026874
